Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2003,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,10628.82551,kt
2003,Alberta,44,Coal Production,,,,,541.5412248,kt
2003,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,3941.982249,kt
2003,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,4913.581546,kt
2003,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,4599.416662,kt
2003,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,314.1648835,kt
2003,Alberta,16,Electricity,,,,,49611.54113,kt
2003,Alberta,17,Transport,,,,y,20356.83869,kt
2003,Alberta,18,Transport,Passenger Transport,,,y,11197.11892,kt
2003,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9702.410568,kt
2003,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1494.708356,kt
2003,Alberta,21,Transport,Freight Transport,,,y,6966.603333,kt
2003,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6761.135865,kt
2003,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,205.4674675,kt
2003,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,2193.116428,kt
2003,Alberta,25,Heavy Industry,,,,y,16380.12995,kt
2003,Alberta,26,Heavy Industry,Mining,,,,192.4471517,kt
2003,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,636.9693399,kt
2003,Alberta,28,Heavy Industry,Pulp and Paper,,,,665.2119578,kt
2003,Alberta,29,Heavy Industry,Iron and Steel,,,,140.0283882,kt
2003,Alberta,30,Heavy Industry,Cement,,,,1563.125783,kt
2003,Alberta,31,Heavy Industry,Lime and Gypsum,,,,281.2507386,kt
2003,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,12901.09659,kt
2003,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3044.485197,kt
2003,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1737.413551,kt
2003,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,970.8445512,kt
2003,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,336.2270954,kt
2003,Alberta,33,Buildings,,,,y,18142.44947,kt
2003,Alberta,34,Buildings,Service Industry,,,,9647.971513,kt
2003,Alberta,35,Buildings,Residential,,,,8494.477957,kt
2003,Alberta,40,Waste,,,,y,2981.497981,kt
2003,Alberta,41,Waste,Solid Waste,,,,2454.43526,kt
2003,Alberta,42,Waste,Wastewater,,,,510.2232437,kt
2003,Alberta,43,Waste,Waste Incineration,,,,16.83947723,kt
2003,Alberta,36,Agriculture,,,,y,19847.16731,kt
2003,Alberta,37,Agriculture,On Farm Fuel Use,,,,2542.250886,kt
2003,Alberta,38,Agriculture,Crop Production,,,,2496.002736,kt
2003,Alberta,39,Agriculture,Animal Production,,,,14808.91369,kt
2003,British Columbia,0,Provincial Inventory Total,,,,y,61904.21081,kt
2003,British Columbia,1,Oil and Gas,,,,y,12974.83816,kt
2003,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,12309.19028,kt
2003,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,9982.101164,kt
2003,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,879.3509984,kt
2003,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,879.3509984,kt
2003,British Columbia,44,Coal Production,,,,,2195.535025,kt
2003,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1447.738114,kt
2003,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,665.6478796,kt
2003,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,534.3896176,kt
2003,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,131.258262,kt
2003,British Columbia,16,Electricity,,,,,748.5775078,kt
2003,British Columbia,17,Transport,,,,y,19119.95141,kt
2003,British Columbia,18,Transport,Passenger Transport,,,y,11686.36108,kt
2003,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9905.797484,kt
2003,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1780.563599,kt
2003,British Columbia,21,Transport,Freight Transport,,,y,6066.330379,kt
2003,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4983.713417,kt
2003,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1082.616961,kt
2003,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1367.259948,kt
2003,British Columbia,25,Heavy Industry,,,,y,8125.938661,kt
2003,British Columbia,26,Heavy Industry,Mining,,,,308.3995503,kt
2003,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1915.521934,kt
2003,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2416.807823,kt
2003,British Columbia,29,Heavy Industry,Iron and Steel,,,,52.85715039,kt
2003,British Columbia,30,Heavy Industry,Cement,,,,2088.481235,kt
2003,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,305.8090388,kt
2003,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,1038.061929,kt
2003,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4761.463008,kt
2003,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2938.447135,kt
2003,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,716.6322686,kt
2003,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1106.383604,kt
2003,British Columbia,33,Buildings,,,,y,8232.299723,kt
2003,British Columbia,34,Buildings,Service Industry,,,,3864.116706,kt
2003,British Columbia,35,Buildings,Residential,,,,4368.183017,kt
2003,British Columbia,40,Waste,,,,y,2881.062737,kt
2003,British Columbia,41,Waste,Solid Waste,,,,2655.853942,kt
2003,British Columbia,42,Waste,Wastewater,,,,225.2087951,kt
2003,British Columbia,36,Agriculture,,,,y,2864.544584,kt
2003,British Columbia,37,Agriculture,On Farm Fuel Use,,,,232.7231214,kt
2003,British Columbia,38,Agriculture,Crop Production,,,,131.439706,kt
2003,British Columbia,39,Agriculture,Animal Production,,,,2500.381756,kt
2003,Yukon,0,Territorial Inventory Total,,,,y,510.0419489,kt
2003,Yukon,1,Oil and Gas,,,,y,68.23983433,kt
2003,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,68.23983433,kt
2003,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,68.23983433,kt
2003,Yukon,16,Electricity,,,,,19.66110288,kt
2003,Yukon,17,Transport,,,,y,212.4737421,kt
2003,Yukon,18,Transport,Passenger Transport,,,y,100.2282915,kt
2003,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,63.59264773,kt
2003,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,36.6356438,kt
2003,Yukon,21,Transport,Freight Transport,,,y,85.43590197,kt
2003,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,76.73589716,kt
2003,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,8.700004812,kt
2003,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,26.8095486,kt
2003,Yukon,25,Heavy Industry,,,,y,44.21040612,kt
2003,Yukon,26,Heavy Industry,Mining,,,,42.63278427,kt
2003,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.282084739,kt
2003,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.282084739,kt
2003,Yukon,29,Heavy Industry,Iron and Steel,,,,0.282084739,kt
2003,Yukon,30,Heavy Industry,Cement,,,,0.282084739,kt
2003,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.44928289,kt
2003,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,11.21642225,kt
2003,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.679528249,kt
2003,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,9.508855481,kt
2003,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.028038521,kt
2003,Yukon,33,Buildings,,,,y,104.8233098,kt
2003,Yukon,34,Buildings,Service Industry,,,,57.0635714,kt
2003,Yukon,35,Buildings,Residential,,,,47.75973844,kt
2003,Yukon,40,Waste,,,,y,24.92253206,kt
2003,Yukon,41,Waste,Solid Waste,,,,19.62802984,kt
2003,Yukon,42,Waste,Wastewater,,,,5.265376973,kt
2003,Yukon,43,Waste,Waste Incineration,,,,0.029125252,kt
2003,Yukon,36,Agriculture,,,,y,24.49459933,kt
2003,Yukon,37,Agriculture,On Farm Fuel Use,,,,24.49459933,kt
2003,Northwest Territories,0,Territorial Inventory Total,,,,y,1468.029011,kt
2003,Northwest Territories,1,Oil and Gas,,,,y,377.1255941,kt
2003,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,376.7840647,kt
2003,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,121.0671608,kt
2003,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,249.7506742,kt
2003,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,249.7506742,kt
2003,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,5.966229689,kt
2003,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,0.341529426,kt
2003,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.341529426,kt
2003,Northwest Territories,16,Electricity,,,,,54.99278352,kt
2003,Northwest Territories,17,Transport,,,,y,318.4658572,kt
2003,Northwest Territories,18,Transport,Passenger Transport,,,y,183.6902825,kt
2003,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,47.57513255,kt
2003,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,136.11515,kt
2003,Northwest Territories,21,Transport,Freight Transport,,,y,98.34438012,kt
2003,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,41.57990233,kt
2003,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,56.76447779,kt
2003,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,36.43119461,kt
2003,Northwest Territories,25,Heavy Industry,,,,y,375.2014769,kt
2003,Northwest Territories,26,Heavy Industry,Mining,,,,374.0486924,kt
2003,Northwest Territories,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.0226,kt
2003,Northwest Territories,28,Heavy Industry,Pulp and Paper,,,,0.0113,kt
2003,Northwest Territories,29,Heavy Industry,Iron and Steel,,,,0.0113,kt
2003,Northwest Territories,30,Heavy Industry,Cement,,,,0.0113,kt
2003,Northwest Territories,31,Heavy Industry,Lime and Gypsum,,,,0.0113,kt
2003,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,1.084984534,kt
2003,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,14.5126586,kt
2003,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1.769461304,kt
2003,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,11.23341518,kt
2003,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.509782114,kt
2003,Northwest Territories,33,Buildings,,,,y,280.5120393,kt
2003,Northwest Territories,34,Buildings,Service Industry,,,,177.8115239,kt
2003,Northwest Territories,35,Buildings,Residential,,,,102.7005154,kt
2003,Northwest Territories,40,Waste,,,,y,31.24952628,kt
2003,Northwest Territories,41,Waste,Solid Waste,,,,28.11768758,kt
2003,Northwest Territories,42,Waste,Wastewater,,,,3.05330664,kt
2003,Northwest Territories,43,Waste,Waste Incineration,,,,0.078532056,kt
2003,Northwest Territories,36,Agriculture,,,,y,15.9690751,kt
2003,Northwest Territories,37,Agriculture,On Farm Fuel Use,,,,15.9690751,kt
2003,Nunavut,0,Territorial Inventory Total,,,,y,719.142376,kt
2003,Nunavut,16,Electricity,,,,,119.8351345,kt
2003,Nunavut,17,Transport,,,,y,332.8459551,kt
2003,Nunavut,18,Transport,Passenger Transport,,,y,124.3589296,kt
2003,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.284618844,kt
2003,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,116.0743108,kt
2003,Nunavut,21,Transport,Freight Transport,,,y,183.1871546,kt
2003,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,24.97512544,kt
2003,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,158.2120292,kt
2003,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,25.29987085,kt
2003,Nunavut,25,Heavy Industry,,,,y,224.9627977,kt
2003,Nunavut,26,Heavy Industry,Mining,,,,224.2139437,kt
2003,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.748854001,kt
2003,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,7.394850966,kt
2003,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1.287073719,kt
2003,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,6.107777247,kt
2003,Nunavut,33,Buildings,,,,y,14.16703597,kt
2003,Nunavut,34,Buildings,Service Industry,,,,11.71243879,kt
2003,Nunavut,35,Buildings,Residential,,,,2.454597181,kt
2003,Nunavut,40,Waste,,,,y,19.93660166,kt
2003,Nunavut,41,Waste,Solid Waste,,,,18.03798802,kt
2003,Nunavut,42,Waste,Wastewater,,,,1.898613646,kt
2004,Canada,0,National Inventory Total,,,,y,766724.2191,kt
2004,Canada,1,Oil and Gas,,,,y,192236.3031,kt
2004,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,167692.4675,kt
2004,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,71393.00799,kt
2004,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,48894.42081,kt
2004,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,20992.70334,kt
2004,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,26293.14716,kt
2004,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1608.570307,kt
2004,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,36710.22552,kt
2004,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,6050.069206,kt
2004,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,18909.20878,kt
2004,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,11750.94754,kt
2004,Canada,44,Coal Production,,,,,3480.061111,kt
2004,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,10694.81319,kt
2004,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,24543.83558,kt
2004,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,23172.70632,kt
2004,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1371.129263,kt
2004,Canada,16,Electricity,,,,,118663.9073,kt
2004,Canada,17,Transport,,,,y,153648.0824,kt
2004,Canada,18,Transport,Passenger Transport,,,y,95199.16609,kt
2004,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,84903.60965,kt
2004,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,10295.55644,kt
2004,Canada,21,Transport,Freight Transport,,,y,44714.76222,kt
2004,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,39485.65947,kt
2004,Canada,23,Transport,Freight Transport,Aviation and Marine,,,5229.102755,kt
2004,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,13734.15413,kt
2004,Canada,25,Heavy Industry,,,,y,93020.70667,kt
2004,Canada,26,Heavy Industry,Mining,,,,8141.572022,kt
2004,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,14052.13334,kt
2004,Canada,28,Heavy Industry,Pulp and Paper,,,,10668.5886,kt
2004,Canada,29,Heavy Industry,Iron and Steel,,,,17427.85969,kt
2004,Canada,30,Heavy Industry,Cement,,,,12997.62311,kt
2004,Canada,31,Heavy Industry,Lime and Gypsum,,,,3459.988523,kt
2004,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,,26272.94138,kt
2004,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,y,28065.12352,kt
2004,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,17654.19604,kt
2004,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,7695.182086,kt
2004,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,2715.745392,kt
2004,Canada,33,Buildings,,,,y,88835.64821,kt
2004,Canada,34,Buildings,Service Industry,,,,43105.64144,kt
2004,Canada,35,Buildings,Residential,,,,45730.00678,kt
2004,Canada,40,Waste,,,,y,24147.45659,kt
2004,Canada,41,Waste,Solid Waste,,,,21581.76796,kt
2004,Canada,42,Waste,Wastewater,,,,2220.034267,kt
2004,Canada,43,Waste,Waste Incineration,,,,345.6543573,kt
2004,Canada,36,Agriculture,,,,y,64626.93014,kt
2004,Canada,37,Agriculture,On Farm Fuel Use,,,,8993.522342,kt
2004,Canada,38,Agriculture,Crop Production,,,,10889.53963,kt
2004,Canada,39,Agriculture,Animal Production,,,,44743.86817,kt
2004,Newfoundland and Labrador,0,Provincial Inventory Total,,,,y,10889.60238,kt
2004,Newfoundland and Labrador,1,Oil and Gas,,,,y,2631.914653,kt
2004,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,y,1436.468108,kt
2004,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1436.464332,kt
2004,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1436.464332,kt
2004,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.003775557,kt
2004,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,y,1195.446546,kt
2004,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1195.446546,kt
2004,Newfoundland and Labrador,16,Electricity,,,,,1289.332142,kt
2004,Newfoundland and Labrador,17,Transport,,,,y,3280.088714,kt
2004,Newfoundland and Labrador,18,Transport,Passenger Transport,,,y,1571.35286,kt
2004,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,1181.911613,kt
2004,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,389.4412469,kt
2004,Newfoundland and Labrador,21,Transport,Freight Transport,,,y,1496.231222,kt
2004,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,520.0862483,kt
2004,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,,976.1449736,kt
2004,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,,212.504632,kt
2004,Newfoundland and Labrador,25,Heavy Industry,,,,y,1589.041016,kt
2004,Newfoundland and Labrador,26,Heavy Industry,Mining,,,,1303.771252,kt
2004,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.339000005,kt
2004,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,,281.3424859,kt
2004,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,,0.169500003,kt
2004,Newfoundland and Labrador,30,Heavy Industry,Cement,,,,0.169500003,kt
2004,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,,0.31004497,kt
2004,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,,2.939232646,kt
2004,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,y,266.8282192,kt
2004,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,41.29807927,kt
2004,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,171.0494407,kt
